entry_time,exit_time,status,pnl,score,type
2024-03-12 11:20:00,2024-03-12 11:25:00,loss,-1039.7918567438105,5,short
2024-03-12 11:25:00,2024-03-12 12:15:00,win,3868.0257070869743,6,short
2024-03-12 12:15:00,2024-03-12 12:30:00,loss,-1062.4177275465556,5,short
2024-03-12 12:30:00,2024-03-12 12:35:00,loss,-1580.877578589275,6,short
2024-03-12 12:55:00,2024-03-12 13:35:00,win,2603.1784127436727,5,short
2024-03-12 14:15:00,2024-03-12 14:50:00,loss,-1593.1451885991273,6,short
2024-03-12 17:15:00,2024-03-12 17:55:00,win,2623.3790772265634,5,short
2024-03-12 18:15:00,2024-03-12 20:35:00,loss,-1070.338663508438,5,short
2024-03-13 08:00:00,2024-03-13 08:10:00,loss,-1061.7759542003703,5,long
2024-03-13 08:30:00,2024-03-13 10:25:00,loss,-1053.2817465667674,5,short
2024-03-13 10:25:00,2024-03-13 12:00:00,win,3918.2080972283748,6,long
2024-03-13 12:05:00,2024-03-13 13:15:00,loss,-1614.3017360580902,6,long
2024-03-13 13:20:00,2024-03-13 13:35:00,win,3987.3252880634836,6,long
2024-03-13 13:40:00,2024-03-13 13:45:00,loss,-2053.472523352694,7,long
2024-03-13 13:45:00,2024-03-13 15:25:00,win,5056.67608875601,7,long
2024-03-13 15:30:00,2024-03-13 17:15:00,win,4197.041153667488,6,long
2024-03-13 17:15:00,2024-03-13 17:25:00,loss,-1152.78730354067,5,long
2024-03-13 17:25:00,2024-03-13 19:45:00,loss,-1715.3475076685168,6,long
2024-03-14 08:30:00,2024-03-14 08:45:00,loss,-1129.8422250509966,5,long
2024-03-14 08:55:00,2024-03-14 09:15:00,loss,-1120.8034872505887,5,long
2024-03-14 09:25:00,2024-03-14 11:45:00,loss,-1111.837059352584,5,long
2024-03-14 11:45:00,2024-03-14 12:10:00,loss,-1102.9423628777633,5,short
2024-03-14 12:10:00,2024-03-14 12:30:00,win,4102.945589905279,6,short
2024-03-14 12:30:00,2024-03-14 12:35:00,loss,-1690.4135830409753,6,short
2024-03-14 12:35:00,2024-03-14 12:40:00,loss,-1670.1286200444833,6,short
2024-03-14 12:45:00,2024-03-14 13:45:00,win,4125.217691509874,6,short
2024-03-14 13:45:00,2024-03-15 01:15:00,loss,-1133.0597926013788,5,short
2024-03-19 08:05:00,2024-03-19 08:15:00,win,2809.9882856514196,5,short
2024-03-19 12:05:00,2024-03-19 12:20:00,loss,-1146.4752205457794,5,long
2024-03-19 12:20:00,2024-03-19 12:40:00,loss,-1137.303418781413,5,short
2024-03-19 12:40:00,2024-03-19 13:15:00,loss,-1128.2049914311617,5,long
2024-03-19 13:30:00,2024-03-19 17:30:00,loss,-1119.1793514997125,5,short
2024-03-19 17:30:00,2024-03-25 00:00:00,win,4163.347187578931,6,long
2024-03-26 08:05:00,2024-03-26 08:25:00,win,2858.8317354708665,5,long
2024-03-26 08:25:00,2024-03-26 09:10:00,win,4374.012555270425,6,long
2024-03-26 11:15:00,2024-03-26 12:20:00,loss,-1201.3954485142767,5,long
2024-03-26 15:05:00,2024-03-28 00:00:00,loss,-1191.7842849261624,5,short
2024-03-28 08:20:00,2024-03-28 09:05:00,loss,-1182.250010646753,5,long
2024-03-28 09:15:00,2024-03-28 10:15:00,win,2931.9800264039477,5,long
2024-03-28 10:15:00,2024-03-28 10:20:00,win,5607.411800497549,7,long
2024-03-28 11:30:00,2024-03-28 12:35:00,loss,-1241.107145176791,5,long
2024-03-28 12:50:00,2024-03-28 13:30:00,loss,-1846.7674320230647,6,long
2024-03-28 14:35:00,2024-03-28 16:30:00,win,3041.0103713979797,5,long
2024-03-28 16:45:00,2024-03-28 17:25:00,loss,-2326.3729341194544,7,long
2024-03-28 17:30:00,2024-03-28 20:45:00,win,3055.3031201435506,5,long
2024-04-02 08:00:00,2024-04-02 09:30:00,win,4674.613773819632,6,long
2024-04-02 09:30:00,2024-04-02 09:50:00,loss,-1925.9408748136882,6,long
2024-04-02 10:40:00,2024-04-02 11:05:00,loss,-1902.8295843159242,6,long
2024-04-02 11:10:00,2024-04-02 11:15:00,loss,-1253.3304195360888,5,long
2024-04-02 12:50:00,2024-04-02 13:10:00,loss,-1243.3037761798,5,long
2024-04-02 13:10:00,2024-04-02 14:00:00,win,4625.090047388856,6,long
2024-04-02 14:35:00,2024-04-02 14:45:00,loss,-2381.921374405261,7,long
2024-04-02 16:30:00,2024-04-02 18:05:00,win,3128.256738385576,5,long
2024-04-02 18:35:00,2024-04-02 19:45:00,win,4786.2328097299305,6,long
2024-04-03 08:45:00,2024-04-03 09:25:00,loss,-1314.6186117391544,5,long
2024-04-03 09:45:00,2024-04-03 10:05:00,loss,-1304.1016628452412,5,long
2024-04-03 10:35:00,2024-04-03 11:25:00,loss,-1293.6688495424794,5,long
2024-04-03 11:50:00,2024-04-03 12:15:00,loss,-1924.9792481192092,6,long
2024-04-03 12:20:00,2024-04-03 12:30:00,loss,-1267.919664761186,5,short
2024-04-03 12:30:00,2024-04-03 12:50:00,loss,-1257.7763074430964,5,short
2024-04-03 12:50:00,2024-04-03 14:00:00,win,3119.285242458879,5,long
2024-04-03 14:00:00,2024-04-03 16:20:00,win,5965.633026202606,7,long
2024-04-03 16:50:00,2024-04-04 01:00:00,win,4951.475411748163,6,long
2024-04-04 09:25:00,2024-04-04 09:35:00,loss,-2040.0078696402434,6,long
2024-04-04 09:45:00,2024-04-04 11:50:00,loss,-1343.685183469707,5,long
2024-04-04 11:50:00,2024-04-04 12:00:00,win,4998.508882507311,6,short
2024-04-04 12:25:00,2024-04-04 12:55:00,loss,-1372.9237730620077,5,short
2024-04-04 13:00:00,2024-04-04 13:25:00,loss,-1361.9403828775116,5,short
2024-04-04 13:30:00,2024-04-04 14:00:00,loss,-1351.0448598144917,5,short
2024-04-04 14:00:00,2024-04-04 16:40:00,loss,-2010.3547514039635,6,long
2024-04-04 16:40:00,2024-04-04 17:10:00,loss,-1986.2304943871159,6,short
2024-04-04 17:15:00,2024-04-04 18:10:00,win,3270.6595474241176,5,long
2024-04-04 18:10:00,2024-04-04 18:20:00,win,6255.136384448624,7,long
2024-04-04 18:35:00,2024-04-04 19:00:00,loss,-2595.881599546179,7,long
2024-04-09 08:00:00,2024-04-09 09:15:00,win,6392.358438882466,7,long
2024-04-09 09:15:00,2024-04-09 10:25:00,loss,-2122.2630017089787,6,long
2024-04-09 12:05:00,2024-04-09 12:20:00,loss,-1397.8638971256473,5,long
2024-04-09 13:10:00,2024-04-09 14:30:00,win,3466.7024648716056,5,long
2024-04-09 14:30:00,2024-04-09 14:35:00,loss,-2121.6219085014222,6,long
2024-04-09 17:35:00,2024-04-10 04:50:00,win,3493.6040759990083,5,long
2024-04-10 08:30:00,2024-04-10 09:20:00,loss,-2138.0856945113933,6,long
2024-04-10 09:20:00,2024-04-10 09:30:00,win,5281.071665443141,6,short
2024-04-10 09:40:00,2024-04-10 12:30:00,win,5439.503815406435,6,short
2024-04-10 12:45:00,2024-04-10 13:10:00,win,5602.688929868627,6,short
2024-04-10 13:40:00,2024-04-10 14:05:00,loss,-1538.87189273725,5,short
2024-04-10 15:25:00,2024-04-10 17:30:00,loss,-1526.5609175953518,5,short
2024-04-10 17:40:00,2024-04-12 00:00:00,loss,-1514.3484302545892,5,short
2024-04-24 08:00:00,2024-04-24 09:15:00,win,3755.5841070313813,5,short
2024-04-24 09:15:00,2024-04-24 10:05:00,loss,-2298.417473503205,6,short
2024-04-24 10:35:00,2024-04-24 12:35:00,loss,-1513.8909758807777,5,short
2024-04-24 13:00:00,2024-04-24 13:15:00,loss,-1501.7798480737315,5,long
2024-04-24 13:30:00,2024-04-24 13:45:00,loss,-1489.7656092891418,5,long
2024-04-24 13:45:00,2024-04-24 14:30:00,loss,-1477.8474844148286,5,short
2024-04-24 14:30:00,2024-04-24 15:00:00,win,3665.0617613487752,5,long
2024-04-24 16:25:00,2024-04-24 17:05:00,loss,-1495.3451986303003,5,short
2024-04-24 17:15:00,2024-04-24 17:25:00,loss,-1483.3824370412578,5,long
2024-04-24 17:30:00,2024-04-24 20:45:00,win,3678.7884438623196,5,short
2024-04-25 08:10:00,2024-04-25 12:30:00,loss,-1500.9456850958263,5,long
2024-04-25 12:45:00,2024-04-25 13:00:00,loss,-1488.9381196150598,5,long
2024-04-25 13:30:00,2024-04-25 14:20:00,loss,-2215.539921987209,6,short
2024-04-25 15:00:00,2024-04-25 16:20:00,loss,-1459.3022952822416,5,long
2024-04-25 17:25:00,2024-04-29 01:00:00,loss,-2171.441815379975,6,long
2024-04-30 08:00:00,2024-04-30 08:55:00,win,3575.6408559923593,5,short
2024-04-30 08:55:00,2024-04-30 09:20:00,loss,-2188.2922038673237,6,short
2024-04-30 10:55:00,2024-04-30 11:45:00,win,6756.352179440363,7,short
2024-04-30 11:45:00,2024-04-30 11:50:00,loss,-2243.1089235742,6,short
2024-04-30 11:50:00,2024-04-30 12:30:00,win,6925.598801535342,7,short
2024-04-30 12:30:00,2024-04-30 13:40:00,loss,-2874.123502637167,7,short
2024-04-30 13:50:00,2024-04-30 14:35:00,win,5662.023300195219,6,short
2024-04-30 14:45:00,2024-04-30 20:30:00,win,5831.883999201076,6,short
2024-05-01 08:00:00,2024-05-01 09:00:00,loss,-3003.420259588554,7,short
2024-05-01 12:00:00,2024-05-01 13:25:00,win,3944.491940926301,5,long
2024-05-01 13:25:00,2024-05-01 14:05:00,win,6035.07266961724,6,long
2024-05-01 14:15:00,2024-05-01 14:30:00,loss,-2486.449939882303,6,long
2024-05-01 15:10:00,2024-05-01 17:25:00,loss,-1637.7416937358107,5,long
2024-05-01 18:00:00,2024-05-01 18:05:00,loss,-1624.639760185924,5,long
2024-05-01 18:15:00,2024-05-01 18:35:00,win,4029.1066052610913,5,long
2024-05-02 08:00:00,2024-05-02 08:55:00,win,6164.533106049468,6,short
2024-05-02 08:55:00,2024-05-02 10:10:00,win,7936.836374038692,7,short
2024-05-02 10:20:00,2024-05-02 11:05:00,loss,-2635.029676180846,6,short
2024-05-02 11:15:00,2024-05-02 12:20:00,loss,-2603.4093200666753,6,short
2024-05-02 12:50:00,2024-05-02 13:05:00,win,4286.947347043126,5,short
2024-05-02 13:30:00,2024-05-02 14:15:00,loss,-3279.514720487991,7,short
2024-05-02 15:45:00,2024-05-02 17:45:00,loss,-1722.8383998296913,5,short
2024-05-02 18:00:00,2024-05-02 19:25:00,loss,-1709.055692631054,5,long
2024-05-07 08:00:00,2024-05-07 08:10:00,win,4238.458117725014,5,short
2024-05-07 08:20:00,2024-05-07 13:00:00,loss,-1729.2909120318054,5,short
2024-05-07 13:05:00,2024-05-07 14:55:00,loss,-1715.4565847355511,5,long
2024-05-07 15:35:00,2024-05-08 04:10:00,loss,-1701.7329320576669,5,short
2024-05-08 08:30:00,2024-05-08 08:45:00,loss,-2532.1786029018076,6,short
2024-05-08 08:45:00,2024-05-08 09:40:00,loss,-1667.8616397779908,5,short
2024-05-08 11:05:00,2024-05-08 11:50:00,loss,-1654.518746659767,5,long
2024-05-08 12:25:00,2024-05-08 12:35:00,loss,-1641.282596686489,5,long
2024-05-08 13:20:00,2024-05-08 14:20:00,loss,-1628.1523359129972,5,short
2024-05-08 14:55:00,2024-05-08 18:20:00,loss,-1615.1271172256932,5,long
2024-05-08 18:25:00,2024-05-09 04:05:00,loss,-1602.2061002878875,5,short
2024-05-09 08:00:00,2024-05-09 08:05:00,loss,-1589.3884514855845,5,short
2024-05-09 08:05:00,2024-05-09 11:25:00,loss,-1576.6733438736999,5,short
2024-05-09 11:25:00,2024-05-09 12:20:00,win,3910.1498928067754,5,long
2024-05-09 13:05:00,2024-05-09 13:10:00,loss,-2393.0117343977463,6,long
2024-05-09 13:30:00,2024-05-09 14:05:00,win,3940.492655974956,5,long
2024-05-09 14:35:00,2024-05-09 20:00:00,win,4019.302509094455,5,long
2024-05-14 08:40:00,2024-05-14 09:05:00,win,4099.688559276345,5,long
2024-05-14 09:20:00,2024-05-14 10:30:00,loss,-3136.261747846403,7,long
2024-05-14 10:45:00,2024-05-14 11:25:00,loss,-1647.5828382019772,5,long
2024-05-14 12:00:00,2024-05-14 12:30:00,loss,-1634.4021754963615,5,long
2024-05-14 12:35:00,2024-05-14 13:55:00,win,4053.3173952309767,5,long
2024-05-14 14:05:00,2024-05-15 07:15:00,win,6201.575614703393,6,long
2024-05-15 08:00:00,2024-05-15 08:25:00,win,6387.622883144495,6,long
2024-05-15 09:10:00,2024-05-15 09:30:00,loss,-2631.700627855532,6,long
2024-05-15 09:30:00,2024-05-15 09:45:00,loss,-1733.4134802141773,5,long
2024-05-15 10:10:00,2024-05-15 10:40:00,loss,-2579.3192585586958,6,long
2024-05-15 12:35:00,2024-05-15 13:20:00,loss,-2548.367427455991,6,long
2024-05-15 14:25:00,2024-05-15 15:15:00,win,4196.311697210866,5,long
2024-05-15 15:35:00,2024-05-17 12:50:00,win,6420.356896732624,6,long
2024-05-21 08:00:00,2024-05-21 08:35:00,loss,-2645.1870414538407,6,long
2024-05-21 08:45:00,2024-05-21 09:40:00,loss,-1742.2965313042632,5,long
2024-05-21 10:35:00,2024-05-21 12:05:00,win,8101.678870564824,7,long
2024-05-21 12:05:00,2024-05-21 13:00:00,loss,-3362.196731284402,7,long
2024-05-21 13:05:00,2024-05-21 15:45:00,loss,-2649.4110242521087,6,long
2024-05-21 17:00:00,2024-05-21 17:10:00,loss,-1745.0787279740557,5,long
2024-05-23 08:00:00,2024-05-23 08:35:00,loss,-2596.677147225395,6,short
2024-05-23 11:15:00,2024-05-23 12:30:00,loss,-1710.34468097246,5,long
2024-05-23 12:30:00,2024-05-23 12:35:00,loss,-1696.6619235246806,5,short
2024-05-23 12:35:00,2024-05-23 13:00:00,loss,-1683.088628136483,5,short
2024-05-23 13:00:00,2024-05-23 13:10:00,loss,-2504.4358786670864,6,short
2024-05-23 13:20:00,2024-05-23 13:25:00,loss,-1649.5884320820544,5,long
2024-05-23 13:30:00,2024-05-23 13:45:00,loss,-1636.391724625398,5,long
2024-05-23 13:55:00,2024-05-23 14:30:00,win,6087.37721560648,6,short
2024-05-23 15:50:00,2024-05-23 17:55:00,win,4179.999021383117,5,short
2024-05-23 18:05:00,2024-05-24 05:50:00,loss,-1705.4396007243115,5,short
2024-05-28 08:05:00,2024-05-28 10:35:00,loss,-2537.694125877775,6,short
2024-05-28 11:05:00,2024-05-28 11:45:00,loss,-1671.4945309114948,5,short
2024-05-28 11:45:00,2024-05-28 12:15:00,win,4145.306436660508,5,long
2024-05-28 12:45:00,2024-05-28 13:15:00,win,6342.318848090576,6,long
2024-05-28 13:35:00,2024-05-28 13:45:00,loss,-2613.035365413317,6,long
2024-05-28 13:50:00,2024-05-28 13:55:00,loss,-1721.1192940189048,5,long
2024-05-28 15:10:00,2024-05-29 06:35:00,loss,-1707.3503396667538,5,long
2024-05-29 08:00:00,2024-05-29 09:00:00,win,4234.228842373549,5,short
2024-05-29 09:30:00,2024-05-29 09:45:00,loss,-1727.565367688408,5,short
2024-05-29 10:00:00,2024-05-29 10:50:00,loss,-1713.7448447469008,5,short
2024-05-29 11:10:00,2024-05-29 12:50:00,win,4250.0872149723145,5,short
2024-05-29 12:55:00,2024-05-29 13:05:00,loss,-3251.31671945382,7,short
2024-05-29 13:40:00,2024-05-29 13:55:00,loss,-1708.0250499530737,5,short
2024-05-29 14:55:00,2024-05-30 01:40:00,win,4235.902123883623,5,short
2024-05-30 08:10:00,2024-05-30 08:55:00,loss,-2592.372099816777,6,short
2024-05-30 09:30:00,2024-05-30 10:50:00,loss,-1707.509089745984,5,short
2024-05-30 10:50:00,2024-05-30 12:00:00,loss,-1693.8490170280159,5,long
2024-05-30 12:05:00,2024-05-30 12:20:00,loss,-1680.2982248917917,5,short
2024-05-30 12:30:00,2024-05-30 14:20:00,win,4167.139597731643,5,long
2024-05-30 14:20:00,2024-05-30 14:45:00,loss,-1700.1929558745105,5,long
2024-05-30 16:35:00,2024-05-30 17:40:00,loss,-1686.5914122275144,5,long
2024-05-30 18:30:00,2024-05-30 22:00:00,loss,-1673.0986809296942,5,short
2024-07-03 08:15:00,2024-07-03 08:50:00,loss,-2489.570837223385,6,long
2024-07-03 08:50:00,2024-07-03 09:25:00,loss,-2459.6959871767044,6,long
2024-07-03 09:45:00,2024-07-03 12:20:00,win,6075.44908832646,6,long
2024-07-03 12:20:00,2024-07-03 12:35:00,win,7822.140701220316,7,long
2024-07-03 12:40:00,2024-07-03 12:50:00,loss,-3246.188391006431,7,long
2024-07-03 12:50:00,2024-07-03 13:50:00,win,7993.738912853337,7,long
2024-07-03 13:50:00,2024-07-04 06:30:00,loss,-3317.401648834135,7,long
2024-07-04 08:00:00,2024-07-04 08:30:00,loss,-1742.7416661875322,5,long
2024-07-04 08:45:00,2024-07-04 09:15:00,loss,-1728.799732858032,5,long
2024-07-04 09:25:00,2024-07-04 22:25:00,loss,-1714.9693349951676,5,long
2024-07-09 09:00:00,2024-07-09 11:05:00,loss,-1701.2495803152062,5,long
2024-07-09 11:10:00,2024-07-09 12:40:00,win,4219.0989591817115,5,short
2024-07-09 12:40:00,2024-07-09 12:55:00,loss,-1721.3923753461384,5,short
2024-07-09 13:00:00,2024-07-09 13:05:00,loss,-1707.6212363433694,5,long
2024-07-09 13:10:00,2024-07-09 14:00:00,win,4234.900666131556,5,long
2024-07-09 15:00:00,2024-07-09 15:55:00,loss,-1727.839471781675,5,short
2024-07-09 18:00:00,2024-07-10 01:30:00,win,6427.562835027829,6,long
2024-07-10 08:20:00,2024-07-10 11:45:00,win,4413.593146719111,5,long
2024-07-10 11:45:00,2024-07-10 12:35:00,win,6752.797514480239,6,long
2024-07-10 12:35:00,2024-07-10 12:50:00,loss,-2782.1525759658584,6,long
2024-07-10 12:50:00,2024-07-10 13:00:00,loss,-2748.7667450542685,6,long
2024-07-10 13:05:00,2024-07-10 13:50:00,win,6789.453860284042,6,long
2024-07-10 13:55:00,2024-07-10 14:20:00,loss,-3496.5687380462814,7,long
2024-07-10 15:30:00,2024-07-10 16:40:00,loss,-2755.29616558047,6,long
2024-07-16 08:00:00,2024-07-16 09:35:00,win,8506.976911229702,7,long
2024-07-16 09:35:00,2024-07-16 11:10:00,loss,-2824.3163345282605,6,long
2024-07-16 11:20:00,2024-07-16 11:45:00,loss,-1860.2830256759478,5,long
2024-07-16 12:00:00,2024-07-16 12:30:00,loss,-1845.40076147054,5,long
2024-07-16 13:25:00,2024-07-16 13:50:00,win,4576.59388844694,5,long
2024-07-16 13:55:00,2024-07-16 15:00:00,win,8752.73581165477,7,long
2024-07-16 16:00:00,2024-07-17 00:40:00,win,7264.7707236734595,6,long
2024-07-17 08:20:00,2024-07-17 08:35:00,loss,-3741.3569226918316,7,long
2024-07-17 08:35:00,2024-07-17 10:40:00,loss,-2948.189255081163,6,long
2024-07-17 11:35:00,2024-07-17 13:05:00,win,4854.684973366982,5,long
2024-07-17 13:10:00,2024-07-17 13:30:00,loss,-3713.8340046257417,7,long
2024-07-17 13:30:00,2024-07-17 14:10:00,loss,-3658.1264945563557,7,long
2024-07-17 16:30:00,2024-07-18 01:10:00,loss,-1921.7357851402724,5,short
2024-07-18 08:00:00,2024-07-18 08:25:00,loss,-1906.3618988591502,5,long
2024-07-18 10:45:00,2024-07-18 11:05:00,loss,-1891.111003668277,5,long
2024-07-18 11:35:00,2024-07-18 12:50:00,loss,-1875.9821156389307,5,long
2024-07-18 12:50:00,2024-07-18 14:40:00,loss,-1860.9742587138192,5,short
2024-07-18 14:40:00,2024-07-18 15:45:00,loss,-1846.0864646441084,5,long
2024-07-18 17:15:00,2024-07-18 19:05:00,win,4578.29443231739,5,short
2024-07-31 08:45:00,2024-07-31 09:35:00,loss,-1867.9441283854947,5,long
2024-07-31 09:50:00,2024-07-31 10:35:00,loss,-1853.000575358411,5,long
2024-07-31 11:15:00,2024-07-31 12:05:00,loss,-1838.1765707555437,5,long
2024-07-31 12:25:00,2024-07-31 13:15:00,loss,-1823.4711581894994,5,long
2024-07-31 13:30:00,2024-07-31 14:50:00,loss,-3391.656354232469,7,long
2024-07-31 15:00:00,2024-07-31 18:40:00,win,4454.3753452253095,5,long
2024-08-06 09:10:00,2024-08-06 12:10:00,loss,-1817.385140851926,5,long
2024-08-06 12:10:00,2024-08-06 12:25:00,win,6760.672723969165,6,short
2024-08-06 13:20:00,2024-08-06 14:00:00,loss,-3481.7464528441196,7,short
2024-08-06 14:10:00,2024-08-06 15:15:00,win,6859.040512102915,6,short
2024-08-06 15:25:00,2024-08-06 17:55:00,loss,-2825.9246909864014,6,short
2024-08-07 08:00:00,2024-08-07 08:25:00,loss,-2792.0135946945643,6,short
2024-08-07 10:05:00,2024-08-07 10:25:00,loss,-1839.0062877054868,5,long
2024-08-07 10:40:00,2024-08-07 11:40:00,loss,-1824.2942374038428,5,long
2024-08-07 11:50:00,2024-08-07 12:45:00,win,6786.374563142294,6,long
2024-08-07 12:50:00,2024-08-07 13:15:00,loss,-2795.9863200146256,6,long
2024-08-07 14:35:00,2024-08-07 14:50:00,loss,-1841.6229894496337,5,long
2024-08-07 15:00:00,2024-08-07 17:30:00,win,4567.225013835092,5,short
2024-08-07 17:30:00,2024-08-07 18:45:00,win,4658.569514111794,5,short
2024-08-07 18:55:00,2024-08-07 19:15:00,loss,-1900.6963617576118,5,short
2024-08-08 09:30:00,2024-08-08 10:40:00,win,4713.726977158877,5,long
2024-08-08 10:45:00,2024-08-08 11:05:00,win,4808.001516702056,5,long
2024-08-08 12:00:00,2024-08-08 12:40:00,loss,-2942.496928221657,6,long
2024-08-08 13:35:00,2024-08-08 14:25:00,win,4845.311608471664,5,long
2024-08-08 14:35:00,2024-08-08 14:55:00,loss,-2965.3307043846576,6,long
2024-08-08 15:50:00,2024-08-09 10:45:00,win,4882.911226553403,5,long
2024-08-13 10:15:00,2024-08-13 10:45:00,loss,-2988.3416706506828,6,long
2024-08-13 10:45:00,2024-08-13 12:20:00,win,4920.8026176714575,5,long
2024-08-13 12:20:00,2024-08-13 12:30:00,win,9411.035006296665,7,long
2024-08-13 12:40:00,2024-08-13 12:50:00,loss,-3124.463622090492,6,long
2024-08-13 12:50:00,2024-08-13 13:20:00,loss,-3858.712573281758,7,long
2024-08-13 13:25:00,2024-08-13 19:35:00,loss,-3040.665507746025,6,long
2024-08-15 08:05:00,2024-08-15 08:40:00,loss,-2002.7850144353824,5,short
2024-08-15 09:05:00,2024-08-15 11:30:00,win,4966.906835799748,5,long
2024-08-15 11:30:00,2024-08-15 12:25:00,win,7599.367458773614,6,long
2024-08-15 12:30:00,2024-08-15 12:40:00,win,5218.2323216912155,5,short
2024-08-15 13:20:00,2024-08-15 14:25:00,loss,-3193.558180875023,6,short
2024-08-15 15:25:00,2024-08-16 03:15:00,loss,-2103.4903218030154,5,long
2024-08-22 09:15:00,2024-08-22 11:30:00,loss,-2086.6623992285913,5,long
2024-08-22 12:35:00,2024-08-22 12:45:00,loss,-3104.953650052143,6,long
2024-08-22 12:45:00,2024-08-22 13:05:00,loss,-2045.1294708343453,5,long
2024-08-22 13:05:00,2024-08-22 13:30:00,win,5071.921087669177,5,short
2024-08-22 14:45:00,2024-08-22 16:10:00,loss,-3104.0157056535354,6,short
2024-08-22 17:20:00,2024-08-22 18:15:00,loss,-2044.5116781237957,5,short
2024-08-22 18:35:00,2024-08-22 20:10:00,loss,-2028.1555846988056,5,short
2024-08-27 08:20:00,2024-08-27 09:45:00,loss,-2011.930340021215,5,long
2024-08-27 10:45:00,2024-08-27 13:10:00,loss,-2993.752345951568,6,long
2024-08-27 14:00:00,2024-08-27 18:20:00,win,7394.568294500372,6,long
2024-08-27 18:35:00,2024-08-28 01:05:00,loss,-2031.0414248894358,5,long
2024-08-28 10:10:00,2024-08-28 11:05:00,win,5036.982733725801,5,short
2024-08-28 11:05:00,2024-08-28 12:15:00,win,5137.722388400317,5,short
2024-08-28 12:15:00,2024-08-28 13:00:00,loss,-2096.1907344673295,5,short
2024-08-28 14:15:00,2024-08-28 16:10:00,loss,-2079.4212085915906,5,long
2024-08-28 16:30:00,2024-08-28 17:30:00,loss,-2062.785838922858,5,short
2024-08-28 18:40:00,2024-08-28 20:35:00,loss,-2046.2835522114754,5,long
2024-08-29 08:15:00,2024-08-29 08:25:00,loss,-3044.869925690675,6,long
2024-08-29 09:10:00,2024-08-29 09:50:00,win,5013.885810970645,5,long
2024-08-29 09:55:00,2024-08-29 11:30:00,loss,-3068.4981163140346,6,long
2024-08-29 12:25:00,2024-08-29 12:30:00,loss,-2021.1174259455108,5,short
2024-08-29 13:45:00,2024-08-29 15:05:00,win,5012.371216344867,5,long
2024-08-29 15:10:00,2024-08-29 15:25:00,loss,-3067.571184403059,6,long
2024-08-29 16:45:00,2024-08-29 18:50:00,loss,-2020.5068867934815,5,long
